x1;x2;deposit
-1.6554894641180904;6.519863575494134;yes
-1.4619938511812502;6.227515651380298;yes
-1.565343993572763;6.543847330331785;yes
-2.5197637921317155;6.138715149581343;yes
-2.0273762530906945;6.110989084102772;yes
1.1653121303574427;4.052897229379819;yes
-1.7826323562143882;6.14022083325936;yes
-2.8803303565738374;5.411989968027808;yes
-0.28731305708234967;6.710583054176171;yes
-2.9684848053968986;6.188611540593707;yes
-1.4037613192911598;4.969122515114118;yes
-2.3088860270960514;4.918876647848736;yes
-7.5828047371597815;4.849157662666694;yes
-11.100328389435257;2.4263011878583236;yes
-2.174580015187252;6.781954423597904;yes
-11.201476530010197;2.3588550054770394;yes
-9.33111040600435;3.871407946857995;yes
-1.9343357398783414;5.9983460569558895;yes
1.7040562259244365;3.5961407992318684;yes
-1.86415265016381;6.638012713437213;yes
-3.3589948604429676;6.280570920445778;yes
0.15049484923268297;5.01054675773897;yes
1.1574050506388667;5.795043997135265;yes
0.5349100791749182;5.391380730118765;yes
-4.200063005117901;6.217848433391057;yes
-12.273606798570729;1.6565295359790415;yes
-0.08492615858010133;5.7711612575823175;yes
-8.672100635422776;4.070641702896401;yes
-1.1600856118740221;3.6910113348763955;yes
-3.06927387802428;6.2333579896253895;yes
1.5441289900995199;5.593559482138396;yes
0.8104354292041238;4.457862166393796;yes
-0.17569444815621083;6.712952215073258;yes
-1.2234197201040538;6.531766596868654;yes
-0.1333793667119645;4.30758166883973;yes
-7.749279882592148;4.764956516857482;yes
0.5214921922426385;2.8592491572667917;yes
-0.6940010289105873;4.8960868395853785;yes
-2.1551646389291848;6.702094935622393;yes
1.282852961418849;4.8455988450340515;yes
-1.5279629604363765;5.6617220877157655;yes
-2.4107447377187503;5.803491092247081;yes
-0.25474610741922454;5.816732505556472;yes
0.6555301876915647;6.015727164758287;yes
0.1275430153215389;4.694281880244548;yes
1.4911744289116453;5.428823912660377;yes
0.887279559377248;4.594060400123838;yes
-0.516834882308816;6.778407970731989;yes
-0.20192846335539993;5.482799096747656;yes
-13.148136627830873;0.9582004122126057;yes
-1.7110520752714695;4.9500671026251775;yes
1.579235971882254;3.6099024643092577;yes
-3.346878882910787;5.9808681424652095;yes
-0.02470675794400634;3.5758788542130464;yes
-1.34609554115023;6.469118090220952;yes
-2.6371415096500983;6.148108751294972;yes
-1.5509718669534431;6.711389408872954;yes
-1.3210601424070338;4.581423244295695;yes
1.6955923764644347;3.7305906705314156;yes
-11.228595070207982;2.3301979289001187;yes
-0.7876916330101635;6.0571679682125135;yes
-3.581229959144466;6.663999941478809;yes
-13.37958719035091;0.7597526183263462;yes
0.31639095201166123;4.738767088487762;yes
-0.24858462628062306;5.99778321645889;yes
1.5026069347628126;4.358194528670932;yes
-1.0241054188675;5.049161076199776;yes
1.559999251660256;4.163082856611006;yes
-2.652229291954284;6.104516146021752;yes
-3.6271412615599004;6.7316928104203235;yes
-19.3490758149892;-15.229442158313212;yes
-12.249173285000618;1.6672866313161365;yes
-3.01834389060312;6.678456434207962;yes
0.2895016386468745;6.364981614782914;yes
-9.709570890032774;3.4951392647232105;yes
-1.2774702328904264;6.591090054814502;yes
-10.401716794274416;3.027126777472599;yes
-8.617775216936241;4.070840307690358;yes
-8.679899331430848;4.202059748522686;yes
-3.626875796890807;4.52044886203485;yes
-0.46089065072423496;5.428860186123168;yes
1.292841833649231;4.806359134240738;yes
1.740794770270948;3.7499533429705423;yes
0.5886739195924489;5.960061238842876;yes
-0.5941723154977403;6.2239330019168735;yes
-8.662017588922154;4.587609596611702;yes
-9.078763157524968;4.563923070155623;yes
0.8347653907799999;4.338367046629221;yes
0.6992361952207298;5.979738645534643;yes
-1.5884614107992545;5.561070156025428;yes
0.915617297235706;3.8142175848636617;yes
0.6693203685950491;6.009239748840475;yes
-3.056967218462801;4.163995954295284;yes
-2.481104378513749;5.758688954041495;yes
-0.7367358868627711;4.672150702952314;yes
1.6067269629847725;5.666976890005507;yes
-0.4653399867589454;4.918032480326853;yes
0.14741179114446812;4.658537203141551;yes
1.665566336853225;5.41869999267891;yes
-2.6346524725071907;6.633413486402188;yes
0.5971565201423896;5.719848613710388;yes
1.550997642638054;5.620747069785796;yes
0.7319289528626309;5.947160297741006;yes
0.5091158670228304;4.6882735930599955;yes
-0.09231308765070922;5.83529079146347;yes
-0.5143895844938147;4.868459537528903;yes
0.4757865571969089;5.022701637567585;yes
1.7758171326797236;3.3821552252503055;yes
-0.5094082092104868;6.76761273610958;yes
0.05694988440863735;6.553339719850135;yes
-12.678383954308574;1.3223462023188843;yes
-1.6124559684285968;4.9724584717212545;yes
-0.32602096977292705;3.7731015011203457;yes
1.590779527182249;5.36055094441357;yes
-12.262607614999123;1.636390480400694;yes
-0.8337675392753625;4.6738302874086095;yes
0.7767963912647255;4.898810296567894;yes
1.587722686070086;5.581526577303121;yes
1.6779222909357228;3.7992436839454067;yes
-1.0502692679583778;6.653798754644061;yes
-0.43250330175368923;5.407005519276921;yes
-0.5547702354786255;5.419243967744192;yes
-5.788088267647193;5.977612151055473;yes
0.9468369296006065;5.604867623292129;yes
-0.099672252198717;6.672252348654474;yes
-1.827198258212768;6.337893570775986;yes
-0.04160388454763142;6.011626841203861;yes
-2.3417713956820343;4.9305067403788625;yes
-0.00882526559129504;4.716060174633188;yes
-1.804420207330442;5.001539088628634;yes
1.2979927868331527;4.316857129417504;yes
0.8752194425811495;4.557152208461207;yes
-7.131581049887036;5.1209420453269425;yes
-2.188356137197318;6.764965494858345;yes
-1.974896519173915;6.252793801692273;yes
-0.4784026518279032;4.0040123030005255;yes
-0.5172150147408652;3.7426719337592846;yes
-1.9532111085015194;6.196373821324154;yes
-2.007797852567042;5.955827351640985;yes
-1.51242092110639;5.114187769256278;yes
-1.3568376115513179;6.565577769611318;yes
-4.854087126883417;5.900975429268914;yes
0.15818024547498677;5.159215493600863;yes
-1.8052987051531455;3.9051711064534196;yes
-0.08885549957693151;3.409141387008763;yes
-0.7742768658480976;4.682491055539462;yes
-0.4890949270539795;6.768513516415728;yes
0.4542266690941372;6.055227577816282;yes
-8.854808316197513;4.797473535037437;yes
-13.3851609196427;0.7563582332774746;yes
0.6976644391532307;6.0089789051082;yes
-3.501474561361384;6.679969192712503;yes
-2.5671326976060245;6.133861889001248;yes
-3.382512703302117;6.299929266548191;yes
0.3029541437764025;3.4238147701216635;yes
0.2797092551813627;5.543634024721481;yes
-0.7892081582621016;6.754065573318162;yes
1.7045836910978802;3.3930374241815873;yes
-11.331187305525168;2.303221387338359;yes
-11.973869712852308;1.829164190753208;yes
-2.305383492046176;5.04906199237474;yes
0.29190047060975877;6.155546918132729;yes
1.1584993720295151;5.6233791312430546;yes
-1.5084126560636388;5.632933857358526;yes
-0.01571868133641008;4.705148292953875;yes
-2.016854823815593;6.5721774805471;yes
-2.7432255103301464;6.333122303653037;yes
1.3717776962819586;3.9479815002649765;yes
0.2807594487700791;5.675965737124492;yes
-4.78836672813907;6.365810503825993;yes
-2.3478342269720067;6.716509783573016;yes
1.605704987036043;4.172569948558619;yes
-1.9906734821382535;5.9449328336873135;yes
-8.333389737568426;4.600213661841469;yes
-9.637092345805653;3.4960479054102995;yes
-0.42179525411342267;4.011545275061225;yes
-8.848280991695432;4.061483749751776;yes
-1.9362211814132295;6.623326476823391;yes
-0.924545335647597;6.3590498831919176;yes
1.65110544835828;5.256268831594741;yes
-0.2355168341823859;3.6710006759104985;yes
0.10975225736215011;4.6370107581500655;yes
-9.75001612177563;3.50123754178823;yes
-0.1345480908685004;4.188015477344681;yes
-2.0401592855806507;6.3315938747200144;yes
-1.216251280173092;6.578494802460959;yes
-9.142183727711178;3.8597407061727305;yes
-3.1468125948002497;6.758023415090744;yes
1.3326999794576442;4.697091445536224;yes
-0.9554049691017585;5.002611273593527;yes
1.5154861273240559;4.435852544561291;yes
-8.79592244786774;3.9717373191333785;yes
-8.760591484698121;4.463091141105173;yes
1.6988353121680322;3.594733474491239;yes
-9.124650005114354;3.8375887482014397;yes
0.8960995965106915;4.413111272226543;yes
-7.693464173913947;4.867011331210613;yes
-8.79753602530909;3.9581908684424487;yes
-0.5050443351504574;5.725600465755546;yes
1.9205905478502046;2.3338555305763187;yes
-0.13536771133484038;6.7027469240541295;yes
-19.095555246404423;-14.774532905694809;yes
-11.38421852678349;2.207534871819497;yes
-1.6613498941404468;5.238082123231318;yes
1.5380083576199755;4.36472054219812;yes
0.10046658506121808;6.375264743710027;yes
-1.569413493183398;5.118555063014053;yes
-0.3178950832743146;6.681416739138632;yes
-9.518169430455712;3.584145589377278;yes
-3.3530544643195195;6.680714450250668;yes
-2.469509314136637;6.724323418136582;yes
-7.624931967103501;4.819931064603319;yes
-8.75095960141456;4.4545839491801225;yes
0.8307421768514134;5.6981887453437;yes
-2.7377791965706684;6.12681783503442;yes
-1.5223962394669475;4.986340004862113;yes
0.23556199488748542;4.655160827817233;yes
0.6827177455162365;5.836442303253647;yes
1.1122112947207081;5.686896085526495;yes
-0.7585455006633905;5.648058503490668;yes
-0.7814320478727699;5.550028397132993;yes
1.979073514049683;2.405456221231187;yes
-7.937286120158575;4.501765952959387;yes
-0.2771089055923426;5.1168218380240225;yes
1.8789116304292661;2.622647260911837;yes
-13.753287036530024;0.4213336397049193;yes
-1.5705256518659454;6.700622467967997;yes
-4.6776914832312935;6.3566770890507645;yes
-0.25983772490829615;6.75172896058482;yes
0.6763872692778925;3.8535470533745526;yes
0.6855684836319278;5.986892957005575;yes
-1.9630463965061389;4.874988270301907;yes
-1.553469903863379;5.090912681262537;yes
-2.4381650121691836;5.096516242560068;yes
-2.2429117041564672;6.246843060300542;yes
-12.928169578676574;1.1350615581217531;yes
-10.272591704355913;3.0737083877073226;yes
1.6894324354464483;3.4707342680507303;yes
1.5068421108980279;4.932220871797803;yes
0.8035877997326533;4.379067937418604;yes
1.6111580498531413;3.605650312647592;yes
-0.20821517355628183;3.7276098633568955;yes
-0.9037250601854683;4.770176490838802;yes
-0.5821959426591841;6.801122247311088;yes
1.6791702256367453;5.432186759940926;yes
1.2960399188487588;5.57658740051391;yes
1.4730857029156463;3.0644706382459845;yes
0.4058676395079428;6.248402715066249;yes
0.8383362015381328;4.251937367590967;yes
1.26559504816333;3.988433309893251;yes
0.8727836257336832;4.442931610370484;yes
1.6808605280145446;3.89448996818703;yes
0.78807340376011;5.958685393311355;yes
1.6337469032225722;3.3589160542811722;yes
0.4678737119792564;4.029715451674238;yes
-0.7741753206090936;4.84081708262638;yes
0.4251580006930027;3.005207441427512;yes
0.5331802180452523;4.909183183209467;yes
-2.0920553454082533;5.387259812261024;yes
-2.3300539283362327;5.343212916974668;yes
-4.434309258258529;6.422426098698956;yes
-2.8633688206325916;4.958774258865602;yes
-8.244065410552125;4.384953063576159;yes
-2.5582796552332696;5.19476606222592;yes
1.6096128856097613;5.202593936743174;yes
-2.9573993386942914;5.608941392194733;yes
-2.964368008065316;6.308412200497623;yes
1.1183193282605184;5.773996857616208;yes
-1.784968400250839;5.329811201801292;yes
-0.009525741416198219;3.593548254483159;yes
1.5621965586152275;5.592673076729492;yes
1.6340328902872874;5.445180630774323;yes
-0.9997551333326791;4.209343630865547;yes
1.5139205685023867;4.419263200243676;yes
1.38718430792207;2.961636154482783;yes
-0.8951487839219636;4.773752805839294;yes
0.5111276028064067;6.062773113144187;yes
-2.1983453649364977;5.4398112514797825;yes
1.3449717358946507;4.674095503682588;yes
0.8337458921885328;5.179164007459386;yes
1.5163773634953022;4.422952823977626;yes
-1.5139577864386318;5.55320030547154;yes
0.9988504156871265;4.333388759601476;yes
-0.3246809740611236;5.789807932593654;yes
0.5184751020243707;4.607784845808818;yes
1.227271281652794;3.76525963915845;yes
-1.5465226808423125;5.442703875323834;yes
0.49496926914487105;4.132139689385692;yes
0.2159371152749241;6.414164028195228;yes
-4.346087458791565;6.434366535327979;yes
1.5831207711249111;4.318018058200502;yes
1.8490716182196807;2.684608782345321;yes
-1.5316346083994543;5.636139227544756;yes
-0.15697479843966544;3.8724535636832345;yes
1.9865442534919908;2.255732183263651;yes
-1.910072116611443;6.151410713516557;yes
0.22326905933293872;6.449274235427657;yes
-0.444197730707828;3.9933203464350706;yes
-0.13037899052601132;6.680048419279282;yes
0.84269186743435;5.58691741284541;yes
-0.14124029740834088;6.597017135386317;yes
-2.9996577011771755;6.304026542043301;yes
0.7130922684747016;5.9551377513119625;yes
-9.092933666913265;4.013830170767012;yes
0.7540162887033137;5.882455313283084;yes
1.5061655063697814;5.319325308858905;yes
-2.310862320161943;6.701302600826083;yes
-4.423174220904513;6.429749490094603;yes
0.9423135225668173;5.299414879203394;yes
-0.273207366654058;3.517295043844415;yes
-1.5381140536865672;5.1892172974705;yes
-5.022262814487819;6.303135779786825;yes
-0.3347801152494312;6.730774104975981;yes
-8.146971676248667;4.393606935220669;yes
-0.07253578806762162;6.614481393834334;yes
0.3363701373876995;6.291599847942223;yes
1.6546270890738524;3.2759458416887828;yes
-0.7554669008926003;6.00203709989508;yes
-9.710625169454648;3.46810633183315;yes
-2.734003931746054;6.0269425626435575;yes
-7.876683922407571;4.549808501756086;yes
-2.2018983759249124;6.162731680875116;yes
-0.40752014363691114;6.758863027447474;yes
-2.5890719288784707;6.186148898671834;yes
-9.463136851636083;3.723473050917309;yes
-0.1418242087672641;6.665117881200478;yes
-8.071801877393161;4.430094749043201;yes
-2.5012789177232015;5.820428834301744;yes
0.6145298027669264;4.9561010161993595;yes
0.14046379457286218;6.106345584261002;yes
0.08862847915457106;5.893645340264479;yes
-0.34304908029137593;6.693091485401562;yes
-0.2887220421228549;6.434450801309059;yes
-3.6233449658939447;5.654600165001722;yes
0.8877461572808363;5.4984731664448345;yes
-0.03410055124749434;4.997682135663448;yes
-0.2687490526170655;5.810714309416105;yes
-9.921583338387581;3.3464121855555025;yes
-8.432027954670973;4.369951181102415;yes
1.1233956440820916;5.5142012215760285;yes
0.768766603853039;5.426170651881501;yes
-1.02193296948511;5.731408777488843;yes
1.4476276447253462;5.678436280586023;yes
-5.114633407208694;6.292838587854269;yes
1.3593363243745693;4.6954747625878355;yes
1.51482628247888;5.610817574067298;yes
0.8623320883539067;5.545893140732677;yes
1.3179516802719191;2.92864037990692;yes
1.234426978933691;4.855701637627054;yes
-2.377190876400272;5.160483336756373;yes
-0.9896831189466133;6.727413224911717;yes
1.1161985447859393;3.2863254386368572;yes
-0.29625070003468057;4.057851959393516;yes
-1.5815444374092877;5.090181967110463;yes
-3.52956783285575;5.887372304877672;yes
-1.3228308858754179;5.007091685584857;yes
1.6607525442669178;5.433127492922397;yes
0.0352569617948828;5.2066670292566;yes
0.27037384656062713;6.379549257218012;yes
-8.645076653931508;4.2017232991441835;yes
0.12975421368616624;5.823103400958812;yes
-7.065140281378616;5.2145799722682815;yes
1.705291434143978;3.8129059797241727;yes
1.4331019931879871;5.708787203495818;yes
-9.387582041715605;3.6838934159411894;yes
0.7505117844514366;5.026530086407397;yes
-0.27895423369041206;6.730640354840278;yes
0.6104071965666114;5.506279351944516;yes
0.0948591323463237;6.385030484051034;yes
0.048439759956481865;2.0961769806878925;yes
1.1555464926974621;5.7806191024253355;yes
1.6051160367514332;5.27241432535794;yes
1.1044885638120063;5.04888250785621;yes
-3.5822206123210805;6.724313281500496;yes
-3.1005636447637084;6.776098112129489;yes
0.6755328253886641;3.8906393273971496;yes
-0.11595956303204913;6.6783736950076795;yes
0.7251356514026912;4.310003492542984;yes
-9.646327951060341;3.4993518996717583;yes
-0.21637886868170453;6.108473385279603;yes
-0.003348397968157446;3.669393957974439;yes
0.6942356265356788;5.972829527781535;yes
-0.21494729048907768;6.049805464373795;yes
-8.90372216695754;4.231537535264738;yes
-7.759288029426383;4.620048769636868;yes
-0.632210668809714;5.672936629797525;yes
0.6597820631446676;3.741516105087628;yes
-1.3127186671458309;5.766168813328963;yes
0.9861677822939452;0.6920077522778793;yes
1.1994774520880376;3.888495229995905;yes
0.8801212717952258;4.2378697677804515;yes
-1.8811723388146975;3.8748062514958015;yes
1.4824675360919541;4.50959371619102;yes
1.5509181840065929;5.372846670929047;yes
1.1347960744509273;4.196704012735084;yes
0.7576386254628105;3.964220848810098;yes
-0.015074596035793864;6.604257559369646;yes
0.8565933181779637;5.572671413845491;yes
0.5450680580682294;4.997094321660962;yes
-0.21294499168296577;6.042834207902642;yes
-7.90860218938162;4.527912889634119;yes
0.46473696097124684;5.210897155451378;yes
-7.258087380331602;5.0425976193918745;yes
-3.403935992911897;6.378299389563921;yes
-7.998904056367834;4.877044779997151;yes
-2.2218804057830623;5.391970665778573;yes
-13.781410137210191;0.3938460380341763;yes
-2.5272910614844344;5.708847922468651;yes
-0.700253523510721;6.746978580698086;yes
0.2990005514185028;6.1407312810690495;yes
-0.3501157274895301;4.021205657857093;yes
-1.219022399704218;6.590281878570431;yes
0.021985536765344094;5.742901715518906;yes
1.2798064552555775;5.716268030378218;yes
0.06282014340708653;6.5502972959646435;yes
-2.6341791518762667;6.583321327389304;yes
-11.347391250139838;2.3407084962895133;yes
0.5329346342812222;6.051696091077962;yes
1.2864710951728102;3.865715760861532;yes
-0.1928585967428038;6.7082648615564615;yes
-0.16225048814090348;4.293166349417411;yes
-0.4018162064153321;6.746857487016194;yes
-0.9348121202703252;6.678521213706166;yes
-1.9864823081090133;5.004808162950647;yes
0.7690862447691109;6.079211771006092;yes
0.8985671827424673;5.421378556912191;yes
-0.2524250222481066;5.7863891515793;yes
-2.7296750730523454;6.0262678365393745;yes
-7.596694354236796;4.9428538945185485;yes
-7.596766153186616;4.816715348254968;yes
1.569175408898015;5.34736203995752;yes
1.4785419678285794;4.992273150781021;yes
1.6338469251904617;3.6228529540296464;yes
0.1742666079731121;6.208674700061828;yes
-0.689345805430547;5.635205955561241;yes
-2.5590699564449815;6.239176781652391;yes
0.1908238608982229;6.459596854852694;yes
1.7382584155083554;5.336963605309761;yes
-0.8683984991456439;5.090491013546771;yes
-2.3964470992791957;5.3358882637160105;yes
-0.06710357024554225;6.125600591807169;yes
0.03094893203327498;6.501755254694456;yes
-0.5972305351992326;6.372305014081328;yes
1.272748491071535;2.754869563911922;yes
1.7090821629627428;3.6892423327470327;yes
-0.8827254701469203;3.6357111423056816;yes
-1.389543462717485;5.580212536889133;yes
-1.2773162382609986;6.464604742913621;yes
-1.0969081226104789;6.640687662028079;yes
-2.1272284342736163;6.7453728147552345;yes
1.7404633158431886;3.113890678877023;yes
-1.7648268762537918;5.024041682950935;yes
-1.8114114444262952;6.670818458758808;yes
-3.684413553665171;6.675492508695323;yes
0.7494874497914528;5.371076663066511;yes
0.8396611391318101;5.537908441569828;yes
-0.1507607571338223;5.094894969405964;yes
-0.2760667860727768;2.6736647526467845;yes
1.7187471922717372;3.139586588033189;yes
-0.8744688873271977;6.6940559254074445;yes
-2.25287980517058;6.773182672935806;yes
-3.038406753145863;6.7651903788923065;yes
-0.3465486437977905;4.737778764697208;yes
-0.9899861279518798;5.714960838720034;yes
-0.2195281582184534;4.21136797539567;yes
-2.508523464694282;5.807761740320005;yes
-1.895502838680407;6.116867282373348;yes
-4.37907059299336;6.482572632790912;yes
-2.2298425071193986;6.786213035799005;yes
-4.765662510079124;5.785992763283235;yes
-0.6926696994922019;4.866012944623704;yes
-1.9806074803378595;6.787397569289648;yes
0.6618100663890814;6.0051283798937005;yes
-4.50555445587873;6.368067664495907;yes
-2.056041627215219;6.676505646910777;yes
0.8151613973493395;5.699490297329911;yes
-0.126992909673604;6.66185011773262;yes
-4.109162321792077;5.252408431179424;yes
-11.674367133247777;2.121451394639554;yes
-19.082540557543883;-14.757629637955203;yes
-4.372145762924496;6.4430983658995356;yes
0.15305448184345538;3.2435980622961127;yes
1.4462680849822456;4.538975259615796;yes
-12.211956648295407;1.6998514411696366;yes
-0.8012069687264751;5.618445999993466;yes
-0.3364346301801686;6.137218829757841;yes
-10.036915947406895;3.254706334399838;yes
-10.256841987950404;3.230819685440098;yes
-1.0497245023841861;3.3310563790773804;yes
-3.446506279485371;6.706770874116914;yes
-3.5029515747153495;6.768493569842736;yes
0.5927167540427685;5.321842924089383;yes
-6.9776575234374985;5.37911150488642;yes
0.5224853442468831;5.402478135222845;yes
-7.6741080291754376;4.813156966831246;yes
-4.013812003008277;6.450835927668951;yes
1.6543051996004015;4.015399111435474;yes
-8.783313515720046;3.9869169930187924;yes
-2.4533119890209605;6.356307117242152;yes
-0.18991410028357159;5.284120408480039;yes
0.9125409705582208;4.144075492112606;yes
1.3548478638056758;5.477198321953277;yes
-8.43441634047155;4.3382953404037865;yes
-0.08516887104385207;5.729402168930666;yes
1.458719744744028;4.605655103644723;yes
0.9136006725004759;5.350053384597095;yes
-9.311913509120483;4.231665358339428;yes
1.1617812738522058;4.996506722711238;yes
1.4763705587950695;5.696860166439815;yes
1.4605233025864162;5.5696449596704936;yes
-2.520812359678077;5.664135012855107;yes
-3.4371178292783524;5.493108723112998;yes
0.36923634727416976;6.3107780398880715;yes
0.9371536291181304;4.721508852777161;yes
1.6790295842776337;3.5700982601910622;yes
-0.027863657178400114;5.957149091485799;yes
0.5212793927713246;6.20356364624396;yes
1.370439513113816;2.94070270177177;yes
1.649138988715896;5.4494780606192474;yes
-1.5711369666752406;5.360721923853214;yes
0.41533732594018113;4.631936724197011;yes
1.2311820929034067;4.860324933060854;yes
-8.136523735320633;4.678791737237606;yes
-0.3177674356547451;5.0042700176826305;yes
-0.4350142841807778;5.475906774392406;yes
1.660788315465568;5.191542938510142;yes
-2.9858526423428526;6.2869904479681855;yes
-4.788767068565763;6.380214130700972;yes
-7.89128493040049;4.533858422241018;yes
-0.09355070581442737;6.040419848520668;yes
1.6839290068022907;3.884881905827376;yes
1.5242351958127673;5.522880270240747;yes
1.502125908903388;3.0648437834179436;yes
1.308523435174283;4.356208643276411;yes
0.2278784961656588;4.6971062176227205;yes
-3.5404698191396746;6.782973217611947;yes
-1.7234532074328759;5.622481653992093;yes
-1.3524330930179471;6.508172353750011;yes
-0.21127535199692415;6.039879975635053;yes
-2.1446425120794808;6.8263044540283015;yes
-0.45261100460450665;5.703547183640247;yes
-3.814962282543175;6.703332674512905;yes
-3.576406593511658;6.713921063895242;yes
0.3809669987641007;6.258179703045626;yes
0.48127931358430276;6.14607546801779;yes
-0.15512270613148704;6.68422267949295;yes
1.5907899450943614;4.2018325908072995;yes
-0.7886949256841684;4.660185450334466;yes
-0.8627653711959571;5.2543762356705415;yes
-7.657602305804328;5.125235649812806;yes
1.1207535348336752;5.020700470542795;yes
-3.688766510363265;6.691086755987592;yes
0.30817693440493654;6.169338943297711;yes
-11.990145027233579;1.8814457635891726;yes
-2.205148758621939;6.7691164655752205;yes
-9.6104067265858;3.9225285983555525;yes
-3.163184262454807;6.434301929218056;yes
-8.682504691275874;4.190542239682335;yes
-0.8774230361119115;6.290084238248187;yes
-2.5746746285344453;5.189181947750479;yes
-2.5334981636814793;5.809111625390144;yes
-0.17055480663480305;6.396400882415207;yes
0.7903494129723594;4.085066632579366;yes
-9.761986918762641;3.4659152098839385;yes
1.3116240070674459;2.8034732404183935;yes
-1.8434002783815995;6.5724759788558105;yes
-1.2677033536757303;6.584033009802017;yes
1.4527424257873567;2.985210252418649;yes
-2.893032803186405;4.94701323436343;yes
-3.6963268387700765;6.705920635641814;yes
-1.5596421692769808;5.320142516634036;yes
-3.752745127217441;5.851636775227718;yes
-8.794407586098487;4.197154108329643;yes
0.6050780213822873;4.648059041734677;yes
0.8664380731115893;5.305999876324143;yes
1.6997215308487017;3.392444252896383;yes
-8.094262485337968;4.651125639329555;yes
-19.35750076800552;-15.24106209797126;yes
1.5118906290217935;4.456593887853446;yes
-0.02908621975460779;4.791815977622997;yes
-0.9787237097656702;5.911812017471256;yes
-9.131505222681655;4.432544296851346;yes
-2.783560256843447;6.671907475156397;yes
-2.0151648997089224;6.129446042470162;yes
-1.3017104315713997;6.534057620262219;yes
-13.239214271885427;0.8807297051500126;yes
-11.944440563520285;1.8427867197171253;yes
-3.5312802339510423;5.478988446775381;yes
-8.950896241952364;4.187981115129319;yes
1.4593646657025725;4.5669584715154645;yes
-10.56278278851721;2.9782567538620914;yes
1.9265487748112409;2.4609771230253226;yes
-11.031186895056111;2.4981089437974444;yes
-13.176830618823079;0.9331024211610631;yes
0.2400020744985727;2.254286298201417;yes
-9.193254097675242;4.010217027458949;yes
1.5905035582580997;5.617903177347815;yes
-1.2954839443264599;6.453876038308722;yes
-1.4767853208320891;5.652048026262367;yes
-8.424392186717494;4.360256790816139;yes
-2.376853694087492;4.04958000384422;yes
-0.4819020603688764;5.67892403069245;yes
1.5062279679567268;3.389305475038035;yes
0.3460135044436501;1.6514379415354212;yes
-2.9033494507609574;5.401329995014096;yes
-13.212562333443069;0.9048988041618383;yes
0.8510945014676117;3.6874678665366485;yes
1.4082875675566373;4.475817990407952;yes
-2.1101917686625336;5.533406824525117;yes
-4.8995802901885295;6.262249500586037;yes
0.39379257437776927;5.829882479959756;yes
-8.824612307722854;4.213595689446151;yes
0.9163954641287342;5.349593845788;yes
0.29975048639224866;6.371483186395332;yes
-3.6765096766502943;6.709318755318987;yes
0.30655517685930533;6.334590850874705;yes
-0.6988813275710064;5.340200763930187;yes
1.9247080886509944;2.3418772513462853;yes
1.1890310831174573;2.4866450349282316;yes
-2.482931406453571;6.366207867288109;yes
-8.639512495205443;4.4803401442714135;yes
1.394339549131058;4.70329418814489;yes
0.8293170852960201;5.588404268305349;yes
1.5694861041756218;4.236458176926737;yes
-0.6638416343633566;4.831941581444533;yes
